supplier_node_id,supplier_node_name,supplier_tier_id,supplier_region_id,supplier_category_id,supplier_capacity_index,supplier_logistics_kind,supplier_is_logistics_hub,supplier_tier_name,supplier_tier_label,supplier_flow_order,supplier_trade_bloc
REFINED_MATERIAL_0006,Belan Chemical - Tainan,1,Taiwan,Bonding wire,1.3700291108562666,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0007,Gethin Chemical - Dalian,1,China,Silicon wafer,1.3073846371614612,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0008,Prendel Materials - Kaohsiung,1,Taiwan,Bonding wire,0.8307758290317743,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0009,Stade Materials - Nagano,1,Japan,Packaging substrate,0.4528589180463929,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0010,Ulvid Chemical - Gumi,1,Korea,Photoresist,3.1680291996796623,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0011,Xanthe Materials - Nagano,1,Japan,Silicon wafer,1.04545553070059,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0012,Ember Advanced Materials - Bangkok,1,Southeast Asia,Photoresist,1.1081166716161213,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0013,Halcy Materials - Yokkaichi,1,Japan,PCB laminate,1.2448998495694688,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0014,Solvex Specialty - Kaohsiung,1,Taiwan,Silicon wafer,1.1767526887582054,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0015,Quarn Specialty - Kumamoto,1,Japan,Process gas,1.366083177088959,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0016,Wexler Advanced Materials - Grenoble,1,Europe,Photoresist,0.5646068523075832,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0017,Rivet Specialty - Wuxi,1,China,Packaging substrate,0.235393802470548,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0018,Ivex Materials - Batam,1,Southeast Asia,Packaging substrate,0.39122381824357083,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0019,Isar Advanced Materials - Hiroshima,1,Japan,Process gas,0.32961945065550496,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0020,Zephyr Specialty - Yokkaichi,1,Japan,PCB laminate,2.7398029327590527,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0021,Palter Materials - Hsinchu,1,Taiwan,Silicon wafer,0.9802973392759466,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0022,Cortex Chemical - Nagano,1,Japan,Packaging substrate,1.5780048676976668,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0023,Nevin Specialty - Kumamoto,1,Japan,CMP slurry,1.6599817737446563,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0024,Doran Advanced Materials - Bangkok,1,Southeast Asia,Bonding wire,0.6857843673025151,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0025,Solvex Chemical - Hwaseong,1,Korea,Photoresist,1.1312369145081986,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0026,Ystad Chemical - Taichung,1,Taiwan,Silicon wafer,2.803265495718634,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0027,Trellis Advanced Materials - Kumamoto,1,Japan,Packaging substrate,1.0543750663151576,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0028,Alder Materials - Yokkaichi,1,Japan,PCB laminate,3.526363247993896,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0029,Ader Specialty - Hwaseong,1,Korea,Silicon wafer,1.0783867461878949,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0030,Holt Advanced Materials - Shenzhen,1,China,Bonding wire,2.0565787376378144,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0031,Yarrow Materials - Ottawa,1,North America,Photoresist,0.6364188377390233,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0032,Nevin Advanced Materials - Hillsboro,1,North America,Process gas,0.6885753331220349,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0033,Holt Advanced Materials - Bac Ninh,1,Southeast Asia,PCB laminate,0.34885221792713533,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0034,Verity Chemical - Hillsboro,1,North America,Process gas,0.4670184454267864,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0035,Nevin Chemical - Tianjin,1,China,Process gas,0.3467058672708683,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0036,Stade Chemical - Taichung,1,Taiwan,PCB laminate,1.4931293461961341,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0037,Ystad Materials - Hiroshima,1,Japan,PCB laminate,0.5735893155543283,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0038,Vantor Materials - Yokkaichi,1,Japan,PCB laminate,0.30819079177113823,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0039,Nevin Advanced Materials - Bac Ninh,1,Southeast Asia,PCB laminate,1.6813056658657124,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0040,Alder Chemical - Grenoble,1,Europe,Photoresist,1.4003641038157202,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0041,Granth Chemical - Austin,1,North America,Process gas,0.9091087238460073,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0042,Rivet Materials - Dalian,1,China,PCB laminate,1.3854140103158854,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0043,Brant Advanced Materials - Chandler,1,North America,Packaging substrate,0.7332129795754938,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0044,Ader Materials - Shenzhen,1,China,Packaging substrate,0.6120411311474306,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0045,Belan Advanced Materials - Pyeongtaek,1,Korea,Packaging substrate,0.5089309290038844,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0046,Prendel Advanced Materials - Villach,1,Europe,Silicon wafer,1.2239777803985183,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0047,Faryn Specialty - Hwaseong,1,Korea,PCB laminate,3.231228804840523,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0048,Ivex Advanced Materials - Shanghai,1,China,Silicon wafer,0.3477624601964656,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0049,Ulvid Advanced Materials - Crolles,1,Europe,PCB laminate,0.8132618121302668,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0050,Holt Chemical - Chengdu,1,China,Silicon wafer,1.5460009742168102,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0051,Ferrin Chemical - Pyeongtaek,1,Korea,Packaging substrate,4.253197173510925,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0052,Halcy Advanced Materials - Kitakyushu,1,Japan,Silicon wafer,0.8150361639798882,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0053,Wexler Advanced Materials - Austin,1,North America,Silicon wafer,0.48664004340293043,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0054,Solvex Advanced Materials - Taichung,1,Taiwan,Packaging substrate,0.3767313267195363,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0055,Korrin Chemical - Batam,1,Southeast Asia,Packaging substrate,0.8808997276479782,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0056,Isar Specialty - Tainan,1,Taiwan,Process gas,0.46060385593220016,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0057,Isar Advanced Materials - Kumamoto,1,Japan,Bonding wire,0.4520154101889613,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0058,Granth Advanced Materials - Kaohsiung,1,Taiwan,Photoresist,1.3180957925151786,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0059,Jarn Chemical - Austin,1,North America,Packaging substrate,0.285499117149688,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0060,Solvex Specialty - Shenzhen,1,China,Bonding wire,1.829145264722042,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0061,Zephyr Advanced Materials - Kaohsiung,1,Taiwan,PCB laminate,0.828348290145798,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0062,Ulvid Specialty - Yokkaichi,1,Japan,CMP slurry,0.46529713336463824,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0063,Cortex Specialty - Nagano,1,Japan,Photoresist,0.41281492177275736,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0064,Solvex Specialty - Kitakyushu,1,Japan,Packaging substrate,0.5510101534944469,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0065,Holt Chemical - Hwaseong,1,Korea,Packaging substrate,3.357044518509754,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0066,Orvid Chemical - Crolles,1,Europe,Process gas,1.9484486495427726,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0067,Zephyr Specialty - Leixlip,1,Europe,Bonding wire,8.582962746874689,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0068,Ader Advanced Materials - Austin,1,North America,Photoresist,1.5493121694268288,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0069,Cortex Specialty - Hsinchu,1,Taiwan,Photoresist,1.1404022953784332,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0070,Ulvid Advanced Materials - Hwaseong,1,Korea,Silicon wafer,1.3294514111169429,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0071,Quill Materials - Taoyuan,1,Taiwan,Bonding wire,2.0992699141054127,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0072,Elstow Materials - Hwaseong,1,Korea,CMP slurry,0.20122179656105513,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0073,Jorel Advanced Materials - Yokkaichi,1,Japan,Process gas,0.723295985312919,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0074,Ader Specialty - Xi'an,1,China,Bonding wire,0.5231886965239826,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0075,Mordant Chemical - Yokkaichi,1,Japan,Photoresist,0.6473776283851453,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0076,Zephyr Specialty - Eindhoven,1,Europe,Silicon wafer,0.47146157529503585,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0077,Granth Specialty - Bangkok,1,Southeast Asia,Bonding wire,3.0616412508115363,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0078,Quill Advanced Materials - Sendai,1,Japan,Packaging substrate,1.4039982636462174,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0079,Kestrel Materials - Leixlip,1,Europe,Packaging substrate,4.548748075459895,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0080,Wend Materials - Tainan,1,Taiwan,Photoresist,2.0810621895435197,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0081,Yarrow Materials - Tianjin,1,China,Bonding wire,1.0229749427764223,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0082,Ferrin Materials - Dresden,1,Europe,CMP slurry,1.5735706844108113,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0083,Stade Specialty - Kumamoto,1,Japan,Packaging substrate,1.0412439275288727,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0084,Halcy Advanced Materials - Pyeongtaek,1,Korea,Packaging substrate,2.711849551316021,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0085,Ystad Specialty - Kumamoto,1,Japan,Silicon wafer,1.1467330927539285,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0086,Ember Advanced Materials - Kitakyushu,1,Japan,Packaging substrate,2.4938445336949924,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0087,Prendel Materials - Icheon,1,Korea,Process gas,2.2536299971530034,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0088,Vantor Chemical - Shanghai,1,China,Process gas,0.8112067303002053,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0089,Faryn Materials - Pyeongtaek,1,Korea,Packaging substrate,1.4085922471908563,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0090,Trellis Chemical - Chengdu,1,China,CMP slurry,1.3831579394454936,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0091,Quill Advanced Materials - Xi'an,1,China,Packaging substrate,1.2838756024155482,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0092,Kestrel Advanced Materials - Kaohsiung,1,Taiwan,Packaging substrate,10.898285288876409,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0093,Vantor Materials - Kaohsiung,1,Taiwan,Photoresist,1.2066880485696618,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0094,Solvex Chemical - Shenzhen,1,China,Silicon wafer,1.0030612451410965,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0095,Prendel Materials - Yokkaichi,1,Japan,Process gas,0.4402225018830647,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0096,Korrin Chemical - Kitakyushu,1,Japan,Bonding wire,1.4542971152117146,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0097,Jarn Materials - Shenzhen,1,China,Photoresist,1.3827194985818965,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0098,Quill Chemical - Yokkaichi,1,Japan,Packaging substrate,0.840550111199891,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0099,Prendel Advanced Materials - Sendai,1,Japan,Packaging substrate,0.340819681650283,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0100,Doran Specialty - Icheon,1,Korea,PCB laminate,0.5286490484765496,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0101,Wend Specialty - Hsinchu,1,Taiwan,PCB laminate,0.7691155006869793,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0102,Ystad Chemical - Nagano,1,Japan,Silicon wafer,1.3997358646233924,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0103,Holt Materials - Wuxi,1,China,Packaging substrate,2.621906888965641,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0104,Ystad Advanced Materials - Hillsboro,1,North America,Silicon wafer,1.948009933016385,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0105,Quarn Materials - Sendai,1,Japan,PCB laminate,1.3406025754163091,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0106,Belan Advanced Materials - Dresden,1,Europe,Packaging substrate,1.1593460477328492,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0107,Quill Advanced Materials - Chengdu,1,China,PCB laminate,0.49803351938252655,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0108,Faryn Chemical - Gumi,1,Korea,Silicon wafer,3.0320910638340206,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0109,Belan Specialty - Guadalajara,1,North America,PCB laminate,0.4916944586289037,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0110,Ader Chemical - Chengdu,1,China,Packaging substrate,1.8909263277143076,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0111,Belan Specialty - Shenzhen,1,China,Packaging substrate,1.4658092287131872,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0112,Vantor Specialty - Grenoble,1,Europe,Silicon wafer,0.9680675881050425,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0113,Renbeck Specialty - Yokkaichi,1,Japan,Process gas,2.0162174536169144,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0114,Yarrow Chemical - Grenoble,1,Europe,Silicon wafer,1.5223635150539578,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0115,Halcy Chemical - Tainan,1,Taiwan,Photoresist,4.248790401748536,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0116,Isar Specialty - Gumi,1,Korea,PCB laminate,4.003157032333346,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0117,Gethin Materials - Chandler,1,North America,PCB laminate,1.7150761831670795,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0118,Brant Chemical - Gumi,1,Korea,PCB laminate,1.094471543431008,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0119,Rivet Specialty - Penang,1,Southeast Asia,Process gas,2.901574505389854,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0120,Ulvid Materials - Sendai,1,Japan,CMP slurry,3.7412429124927797,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0121,Ulvid Specialty - Batam,1,Southeast Asia,Process gas,0.7356586427136884,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0122,Quarn Specialty - Yokkaichi,1,Japan,Silicon wafer,2.330791623732109,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0123,Elstow Specialty - Kumamoto,1,Japan,PCB laminate,0.2645431358720303,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0124,Ember Advanced Materials - Grenoble,1,Europe,Photoresist,7.0116609369530085,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0125,Palter Materials - Villach,1,Europe,PCB laminate,0.34845751519160756,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0126,Palter Materials - Icheon,1,Korea,Bonding wire,0.5142637572339892,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0127,Yarrow Materials - Taichung,1,Taiwan,PCB laminate,2.3182747899872944,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0128,Yarrow Materials - Kitakyushu,1,Japan,Bonding wire,1.3959584149701334,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0129,Faryn Chemical - Yokkaichi,1,Japan,Photoresist,0.2129440100095598,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0130,Granth Materials - Sendai,1,Japan,PCB laminate,0.8088137185225568,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0131,Ystad Specialty - Singapore,1,Southeast Asia,Packaging substrate,1.111590802236045,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0132,Faryn Materials - Guadalajara,1,North America,Photoresist,0.22567426104946942,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0133,Oxbow Advanced Materials - Pune,1,South Asia,Silicon wafer,0.28457006327458284,,0,REFINED_MATERIAL,Refined Material,1,Unaligned
REFINED_MATERIAL_0134,Korrin Chemical - Austin,1,North America,Process gas,0.5544864399371614,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0135,Lethe Materials - Taoyuan,1,Taiwan,Packaging substrate,2.796492133685478,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0136,Palter Materials - Yokkaichi,1,Japan,Bonding wire,0.20659680644386097,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0137,Xanthe Specialty - Shenzhen,1,China,Bonding wire,0.36477545421255636,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0138,Vantor Materials - Bangkok,1,Southeast Asia,Photoresist,0.761182864961438,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0139,Elstow Materials - Crolles,1,Europe,Process gas,2.086656400852663,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0140,Lethe Materials - Sendai,1,Japan,Silicon wafer,0.5388946511537347,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0141,Mervi Chemical - Batangas,1,Southeast Asia,Bonding wire,0.30001220343945184,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0142,Noral Materials - Kitakyushu,1,Japan,Silicon wafer,0.23027133380997358,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0143,Stade Chemical - Nagano,1,Japan,Silicon wafer,0.9223819353710015,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0144,Wend Advanced Materials - Icheon,1,Korea,Bonding wire,0.2839043753156814,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0145,Yarrow Materials - Cheongju,1,Korea,Packaging substrate,0.8759158390829221,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0146,Alder Materials - Taoyuan,1,Taiwan,PCB laminate,1.7766147816446132,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0147,Belan Advanced Materials - Singapore,1,Southeast Asia,Silicon wafer,0.980991310358249,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0148,Mordant Specialty - Hiroshima,1,Japan,Silicon wafer,1.0919524522221518,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0149,Wend Specialty - Taoyuan,1,Taiwan,PCB laminate,0.29609217022279477,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0150,Jarn Materials - Villach,1,Europe,Bonding wire,2.0774650759601507,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0151,Thorne Chemical - Singapore,1,Southeast Asia,Packaging substrate,2.002262940334436,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0152,Alder Advanced Materials - Nagano,1,Japan,Packaging substrate,1.1768512248451881,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0153,Lethe Advanced Materials - Singapore,1,Southeast Asia,PCB laminate,1.4564566115699358,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0154,Isar Chemical - Chengdu,1,China,CMP slurry,1.3414955970965163,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0155,Quarn Advanced Materials - Taoyuan,1,Taiwan,PCB laminate,2.5138266366776425,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0156,Yarrow Advanced Materials - Hwaseong,1,Korea,CMP slurry,1.180251195277261,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0157,Vantor Chemical - Wuxi,1,China,Process gas,1.8415145930358694,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0158,Kestrel Chemical - Hwaseong,1,Korea,Photoresist,0.6623764614710413,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0159,Brant Materials - Chandler,1,North America,Photoresist,0.8388353319619192,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0160,Wend Materials - Cheongju,1,Korea,CMP slurry,0.5431939777908966,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0161,Ulvid Advanced Materials - Nagano,1,Japan,Bonding wire,1.6554269062629847,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0162,Ferrin Advanced Materials - Gumi,1,Korea,Photoresist,1.8520890683410662,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0163,Alder Materials - Malta,1,North America,Bonding wire,0.10240634409466802,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0164,Umber Materials - Wuxi,1,China,Process gas,0.3884838264548043,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0165,Vantor Specialty - Villach,1,Europe,Packaging substrate,0.8266388625635951,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0166,Isar Materials - Icheon,1,Korea,Bonding wire,0.9662980918894616,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0167,Vantor Advanced Materials - Kumamoto,1,Japan,PCB laminate,0.8197851200266699,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0168,Ivex Materials - Kitakyushu,1,Japan,Process gas,0.8854970987245538,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0169,Nevin Chemical - Hiroshima,1,Japan,Packaging substrate,0.6125785007325882,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0170,Palter Specialty - Cheongju,1,Korea,PCB laminate,0.7456012596435899,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0171,Trellis Chemical - Ottawa,1,North America,Packaging substrate,0.531095079748977,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0172,Alder Specialty - Kitakyushu,1,Japan,Process gas,0.5154169662063923,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0173,Calder Specialty - Hsinchu,1,Taiwan,Process gas,0.33682325106140526,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0174,Vantor Materials - Cheongju,1,Korea,CMP slurry,0.29813874846049965,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0175,Renbeck Advanced Materials - Gumi,1,Korea,Bonding wire,2.25121773265535,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0176,Dyne Advanced Materials - Shanghai,1,China,PCB laminate,0.8735397235182769,,0,REFINED_MATERIAL,Refined Material,1,East Asia
REFINED_MATERIAL_0177,Korrin Materials - Chandler,1,North America,Process gas,1.4530113292482962,,0,REFINED_MATERIAL,Refined Material,1,Western
REFINED_MATERIAL_0178,Prendel Materials - Hwaseong,1,Korea,Process gas,1.2134365426141605,,0,REFINED_MATERIAL,Refined Material,1,East Asia
